project_id,project_list_answer_num,category,sub_category,industry,industry_id,status,start_date,deadline,created_at,updated_at,duration_hours,entry_count,creative_count,average_score,client_feedback,watchers_count,total_awards,award_log,total_package_tips,tips_log,featured,assured,private_gallery,search_exclusion,nda_required,package_name,entry_type,is_one_to_one,is_legacy
2358684,0,7,23,consulting-and-professional-services,5,completed,2013-08-20T19:35:15+00:00,2013-08-27T19:35:15+00:00,2013-08-20T18:44:21+00:00,2018-11-27T22:47:17.114562+00:00,168.0,154,42,0.0,100.0,14,270.0,5.602118820879701,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358685,0,12,41,retail,11,completed,2013-08-20T21:36:00+00:00,2013-09-03T23:59:00+00:00,2013-08-20T19:20:38+00:00,2018-11-27T22:47:17.105887+00:00,338.3833333333333,272,33,0.0,100.0,43,800.0,6.68586094706836,0.0,0.0,1,1,0,1,0,Economy (Legacy),image,0,1
2358692,0,7,23,financial-services,3,completed,2013-08-20T20:54:00+00:00,2013-08-26T20:54:00+00:00,2013-08-20T20:45:48+00:00,2018-11-27T22:47:17.079153+00:00,144.0,111,39,0.0,100.0,4,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358693,0,7,23,retail,11,completed,2013-08-22T14:41:47+00:00,2013-09-07T23:59:59+00:00,2013-08-20T20:57:23+00:00,2018-11-27T22:47:17.069472+00:00,393.30333333333334,60,20,4.2,100.0,7,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358700,0,7,23,food-and-beverage,12,completed,2013-08-21T18:20:00+00:00,2013-09-06T23:59:59+00:00,2013-08-20T23:15:33+00:00,2018-11-27T22:56:00.712660+00:00,389.6663888888889,29,14,0.0,100.0,6,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358703,0,7,23,consulting-and-professional-services,5,completed,2013-08-22T13:50:00+00:00,2013-09-03T23:59:59+00:00,2013-08-21T01:02:56+00:00,2018-11-27T22:56:00.695051+00:00,298.1663888888889,60,27,0.0,100.0,9,225.0,5.420534999272286,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358712,0,12,41,government-and-municipal,15,completed,2013-08-23T08:50:00+00:00,2013-09-15T23:59:59+00:00,2013-08-21T08:46:44+00:00,2018-11-27T22:56:00.684844+00:00,567.1663888888888,49,4,3.6,100.0,16,450.0,6.111467339502679,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358717,0,7,23,internet,4,completed,2013-08-21T10:51:05+00:00,2013-08-28T10:51:05+00:00,2013-08-21T10:38:19+00:00,2018-11-27T22:56:00.673254+00:00,168.0,78,27,0.0,100.0,8,225.0,5.420534999272286,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358724,0,7,23,health-care-and-biotech,8,completed,2013-08-21T15:10:32+00:00,2013-09-04T23:59:59+00:00,2013-08-21T13:05:26+00:00,2018-11-27T22:56:00.664218+00:00,344.82416666666666,111,28,0.0,100.0,13,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358725,0,7,23,food-and-beverage,12,completed,2013-08-21T13:35:26+00:00,2013-08-30T13:35:26+00:00,2013-08-21T13:22:50+00:00,2018-11-27T22:56:00.655729+00:00,216.0,6,5,0.0,100.0,12,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358727,0,7,23,other,1,completed,2013-08-21T14:20:00+00:00,2013-08-28T23:59:59+00:00,2013-08-21T14:00:39+00:00,2018-11-27T22:56:00.646576+00:00,177.6663888888889,28,8,0.0,100.0,3,225.0,5.420534999272286,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358730,0,7,23,financial-services,3,completed,2013-08-21T14:59:19+00:00,2013-08-26T14:59:19+00:00,2013-08-21T14:28:56+00:00,2018-11-27T22:56:00.628663+00:00,120.0,95,27,0.0,100.0,7,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358742,0,7,23,real-estate-and-construction,9,completed,2013-08-21T18:10:00+00:00,2013-08-24T17:24:48+00:00,2013-08-21T16:48:26+00:00,2018-11-27T22:56:00.593678+00:00,71.24666666666667,34,21,0.0,100.0,3,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358744,0,7,23,other,1,completed,2013-08-21T17:37:31+00:00,2013-09-11T23:59:59+00:00,2013-08-21T17:00:39+00:00,2018-11-27T22:56:00.575385+00:00,510.37444444444446,62,23,0.0,100.0,9,225.0,5.420534999272286,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2358751,0,7,23,retail,11,completed,2013-08-21T19:49:08+00:00,2013-09-04T19:49:08+00:00,2013-08-21T19:33:00+00:00,2018-11-27T22:56:00.538846+00:00,336.0,64,26,0.0,100.0,10,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358754,0,7,23,financial-services,3,completed,2013-08-22T12:05:00+00:00,2013-08-29T12:05:00+00:00,2013-08-21T20:00:25+00:00,2018-11-27T22:56:00.529176+00:00,168.0,160,43,0.0,100.0,9,225.0,5.420534999272286,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358759,0,7,23,food-and-beverage,12,completed,2013-08-21T21:16:00+00:00,2013-09-16T21:16:00+00:00,2013-08-21T20:32:23+00:00,2018-11-27T22:56:00.520054+00:00,624.0,115,39,0.0,100.0,12,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358760,0,7,23,software-and-information-technology,6,completed,2013-08-21T21:27:00+00:00,2013-09-28T15:08:48+00:00,2013-08-21T21:00:21+00:00,2018-11-27T22:56:00.511726+00:00,905.6966666666667,271,75,0.0,100.0,10,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358766,0,7,24,legal,2,completed,2013-08-21T23:21:00+00:00,2013-08-28T23:21:00+00:00,2013-08-21T22:35:58+00:00,2018-11-27T22:56:00.493337+00:00,168.0,97,29,0.0,100.0,11,650.0,6.478509642208569,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358775,0,7,23,retail,11,completed,2013-08-22T09:57:00+00:00,2013-09-09T23:59:59+00:00,2013-08-22T09:47:44+00:00,2018-11-27T22:56:00.467019+00:00,446.0497222222222,82,28,0.0,100.0,3,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358777,0,7,23,software-and-information-technology,6,completed,2013-08-22T10:17:00+00:00,2013-09-11T23:59:59+00:00,2013-08-22T10:04:58+00:00,2018-11-27T22:56:00.457413+00:00,493.7163888888889,198,69,0.0,100.0,17,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358784,0,12,41,consulting-and-professional-services,5,completed,2013-08-22T13:29:00+00:00,2013-08-29T13:29:00+00:00,2013-08-22T13:07:15+00:00,2018-11-27T22:56:00.429627+00:00,168.0,3,2,2.3,100.0,2,300.0,5.707110264748875,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358789,0,7,23,food-and-beverage,12,completed,2013-08-24T08:57:21+00:00,2013-09-07T08:57:21+00:00,2013-08-22T14:20:53+00:00,2018-11-27T22:56:00.393900+00:00,336.0,192,44,0.0,100.0,19,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358792,0,7,23,other,1,completed,2013-08-22T16:26:00+00:00,2013-09-05T23:59:59+00:00,2013-08-22T16:06:52+00:00,2018-11-27T22:56:00.378158+00:00,343.56638888888887,70,29,0.0,100.0,18,400.0,5.993961427306569,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2358797,0,7,23,consulting-and-professional-services,5,completed,2013-08-22T17:56:11+00:00,2013-08-29T17:56:11+00:00,2013-08-22T17:46:00+00:00,2018-11-27T22:56:00.349253+00:00,168.0,92,26,0.0,100.0,7,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358803,0,7,23,advertising-and-marketing,7,completed,2013-08-22T19:36:46+00:00,2013-09-15T23:59:59+00:00,2013-08-22T19:23:49+00:00,2018-11-27T22:56:00.321189+00:00,580.3869444444445,94,31,0.0,100.0,4,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358816,0,5,55,consulting-and-professional-services,5,completed,2013-08-22T23:08:00+00:00,2013-09-04T23:59:59+00:00,2013-08-22T22:24:32+00:00,2018-11-27T22:56:00.265526+00:00,312.8663888888889,1,1,0.0,0.0,4,200.0,5.303304908059076,0.0,0.0,0,1,0,1,0,Economy (Legacy),writing,0,1
2358819,0,7,23,advertising-and-marketing,7,completed,2013-08-22T23:38:00+00:00,2013-08-29T23:38:00+00:00,2013-08-22T23:19:07+00:00,2018-11-27T22:56:00.246778+00:00,168.0,46,22,0.0,100.0,6,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358826,0,7,23,entertainment-and-sports,10,completed,2013-08-23T02:44:00+00:00,2013-09-01T02:44:00+00:00,2013-08-23T02:11:35+00:00,2018-11-27T22:56:00.229121+00:00,216.0,47,11,0.0,100.0,5,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358829,0,7,23,consulting-and-professional-services,5,completed,2013-08-23T04:10:00+00:00,2013-08-30T16:32:54+00:00,2013-08-23T03:33:20+00:00,2018-11-27T22:56:00.220181+00:00,180.38166666666666,191,54,0.0,100.0,33,450.0,6.111467339502679,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2358841,0,7,23,financial-services,3,completed,2013-08-23T12:07:00+00:00,2013-08-30T12:07:00+00:00,2013-08-23T11:51:12+00:00,2018-11-27T22:56:00.182921+00:00,168.0,284,71,0.0,100.0,11,750.0,6.621405651764134,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358851,0,7,24,consulting-and-professional-services,5,completed,2013-08-23T16:38:00+00:00,2013-09-05T23:59:00+00:00,2013-08-23T15:43:27+00:00,2018-11-27T22:56:00.164283+00:00,319.35,26,9,0.0,100.0,4,300.0,5.707110264748875,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358852,0,10,33,education-and-universities,14,completed,2013-08-23T15:54:04+00:00,2013-09-03T15:54:04+00:00,2013-08-23T15:44:11+00:00,2018-11-27T22:56:00.155359+00:00,264.0,186,44,0.0,100.0,27,1200.0,7.0909098220799835,0.0,0.0,0,1,0,1,0,Economy (Legacy),image,0,1
2358853,0,7,23,consulting-and-professional-services,5,completed,2013-08-23T20:35:00+00:00,2013-09-03T23:59:00+00:00,2013-08-23T16:18:57+00:00,2018-11-27T22:56:00.145983+00:00,267.4,90,38,0.0,100.0,15,275.0,5.62040086571715,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358856,0,12,41,entertainment-and-sports,10,completed,2013-08-23T17:15:00+00:00,2013-08-30T17:15:00+00:00,2013-08-23T16:59:31+00:00,2018-11-27T22:56:00.136808+00:00,168.0,36,14,0.0,100.0,10,300.0,5.707110264748875,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358864,0,7,23,other,1,completed,2013-08-23T18:57:00+00:00,2013-08-30T20:51:08+00:00,2013-08-23T18:35:35+00:00,2018-11-27T22:56:00.110326+00:00,169.90222222222224,43,22,0.0,100.0,13,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358873,0,7,23,consulting-and-professional-services,5,completed,2013-08-23T22:43:00+00:00,2013-09-04T22:43:00+00:00,2013-08-23T22:36:09+00:00,2018-11-27T22:56:00.072375+00:00,288.0,115,52,0.0,100.0,16,400.0,5.993961427306569,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358874,0,7,23,retail,11,completed,2013-08-23T23:46:00+00:00,2013-09-10T23:59:59+00:00,2013-08-23T23:14:14+00:00,2018-11-27T22:56:00.039750+00:00,432.23305555555555,86,14,0.0,100.0,10,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358875,0,7,23,financial-services,3,completed,2013-08-24T00:25:00+00:00,2013-08-30T00:25:00+00:00,2013-08-23T23:46:08+00:00,2018-11-27T22:56:00.031211+00:00,144.0,84,20,0.0,100.0,7,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358880,0,7,23,other,1,completed,2013-08-24T02:57:00+00:00,2013-08-29T12:31:08+00:00,2013-08-24T02:32:07+00:00,2018-11-27T22:56:00.012319+00:00,129.5688888888889,67,21,0.0,100.0,13,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358887,0,7,23,software-and-information-technology,6,completed,2013-08-24T11:15:00+00:00,2013-08-27T01:20:00+00:00,2013-08-24T10:39:39+00:00,2018-11-27T22:55:59.992471+00:00,62.083333333333336,132,59,0.0,100.0,23,500.0,6.2166061010848646,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2358890,0,10,37,food-and-beverage,12,completed,2013-08-29T18:16:00+00:00,2013-09-09T23:59:59+00:00,2013-08-24T22:00:53+00:00,2018-11-27T22:55:59.978231+00:00,269.73305555555555,99,21,0.0,100.0,26,900.0,6.803505257608338,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358902,0,7,23,other,1,completed,2013-08-25T19:23:00+00:00,2013-09-15T23:59:59+00:00,2013-08-25T18:44:26+00:00,2018-11-27T23:14:58.503729+00:00,508.6163888888889,161,63,0.0,100.0,9,225.0,5.420534999272286,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2358905,0,7,23,internet,4,completed,2013-08-25T21:00:00+00:00,2013-08-30T21:00:00+00:00,2013-08-25T19:28:26+00:00,2018-11-27T23:14:58.494930+00:00,120.0,114,44,0.0,100.0,14,400.0,5.993961427306569,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2358909,0,7,23,internet,4,completed,2013-08-25T21:21:00+00:00,2013-09-03T23:59:00+00:00,2013-08-25T21:09:14+00:00,2018-11-27T23:14:58.477609+00:00,218.63333333333333,61,24,0.0,100.0,5,300.0,5.707110264748875,0.0,0.0,0,1,0,1,0,Economy (Legacy),image,0,1
2358916,0,7,23,health-care-and-biotech,8,completed,2013-08-26T00:00:00+00:00,2013-09-09T23:59:00+00:00,2013-08-25T23:48:25+00:00,2018-11-27T23:14:58.459706+00:00,359.98333333333335,200,61,0.0,100.0,13,300.0,5.707110264748875,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358922,0,7,23,other,1,completed,2013-08-26T05:58:02+00:00,2013-09-14T23:59:59+00:00,2013-08-26T05:43:51+00:00,2018-11-27T23:14:58.442334+00:00,474.0325,130,33,0.0,100.0,17,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358934,0,7,23,real-estate-and-construction,9,completed,2013-08-26T15:59:00+00:00,2013-09-16T23:59:59+00:00,2013-08-26T14:55:19+00:00,2018-11-27T23:14:58.415283+00:00,512.0163888888889,298,90,0.0,100.0,32,470.0,6.154858094016418,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358936,0,7,23,consulting-and-professional-services,5,completed,2013-08-26T16:28:00+00:00,2013-09-09T16:28:00+00:00,2013-08-26T15:29:43+00:00,2018-11-27T23:14:58.406188+00:00,336.0,136,30,0.0,100.0,7,225.0,5.420534999272286,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358937,0,7,23,retail,11,completed,2013-08-30T00:06:00+00:00,2013-09-06T14:11:24+00:00,2013-08-26T15:31:25+00:00,2018-11-27T23:14:58.397066+00:00,182.09,64,17,0.0,100.0,12,400.0,5.993961427306569,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358942,0,7,23,real-estate-and-construction,9,completed,2013-08-26T17:08:00+00:00,2013-09-09T17:08:00+00:00,2013-08-26T16:40:13+00:00,2018-11-27T23:14:58.360477+00:00,336.0,365,154,0.0,100.0,43,500.0,6.2166061010848646,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2358950,0,16,56,financial-services,3,completed,2013-08-26T19:12:00+00:00,2013-09-09T22:41:19+00:00,2013-08-26T18:50:07+00:00,2018-11-27T23:14:58.333725+00:00,339.4886111111111,0,0,0.0,0.0,8,300.0,5.707110264748875,0.0,0.0,0,1,0,1,0,Economy (Legacy),other,0,1
2358972,0,7,23,education-and-universities,14,completed,2013-08-26T22:22:00+00:00,2013-09-11T23:59:59+00:00,2013-08-26T21:45:34+00:00,2018-11-27T22:47:16.572966+00:00,385.63305555555553,60,24,0.0,100.0,13,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358986,0,7,23,other,1,completed,2013-08-27T04:15:00+00:00,2013-09-10T04:15:00+00:00,2013-08-27T04:03:25+00:00,2018-11-27T22:47:16.527143+00:00,336.0,21,11,0.0,100.0,7,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2358990,0,7,23,other,1,completed,2013-08-27T12:35:28+00:00,2013-09-05T23:59:59+00:00,2013-08-27T09:31:45+00:00,2018-11-27T22:47:16.518648+00:00,227.4086111111111,198,77,0.0,100.0,27,225.0,5.420534999272286,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2358996,0,7,23,entertainment-and-sports,10,completed,2013-08-27T13:24:00+00:00,2013-09-17T14:21:18+00:00,2013-08-27T13:14:17+00:00,2018-11-27T22:47:16.500011+00:00,504.955,99,46,0.0,100.0,13,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2358997,0,7,23,consulting-and-professional-services,5,completed,2013-08-27T13:57:00+00:00,2013-09-10T13:57:00+00:00,2013-08-27T13:17:47+00:00,2018-11-27T22:47:16.490445+00:00,336.0,310,83,0.0,100.0,30,300.0,5.707110264748875,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2359007,0,7,23,other,1,completed,2013-08-27T16:08:00+00:00,2013-09-03T16:08:00+00:00,2013-08-27T15:16:38+00:00,2018-11-27T22:47:16.445822+00:00,168.0,66,33,0.0,100.0,13,300.0,5.707110264748875,0.0,0.0,0,1,0,1,0,Economy (Legacy),image,0,1
2359011,0,7,23,consulting-and-professional-services,5,completed,2013-08-27T16:51:28+00:00,2013-09-15T23:59:59+00:00,2013-08-27T16:12:52+00:00,2018-11-27T22:47:16.428416+00:00,463.14194444444445,175,48,0.0,100.0,15,400.0,5.993961427306569,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2359013,0,7,26,other,1,completed,2013-09-04T19:23:00+00:00,2013-09-08T19:23:00+00:00,2013-08-27T17:00:16+00:00,2018-11-27T22:47:16.419375+00:00,96.0,52,9,0.0,100.0,3,250.0,5.5254529391317835,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359014,0,7,23,retail,11,completed,2013-08-27T18:21:00+00:00,2013-09-10T18:21:00+00:00,2013-08-27T17:37:19+00:00,2018-11-27T22:47:16.410938+00:00,336.0,90,33,0.0,100.0,11,400.0,5.993961427306569,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2359016,0,7,23,software-and-information-technology,6,completed,2013-08-27T18:29:00+00:00,2013-09-02T23:59:59+00:00,2013-08-27T18:13:15+00:00,2018-11-27T22:47:16.402516+00:00,149.51638888888888,25,14,0.0,100.0,3,225.0,5.420534999272286,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2359023,0,7,23,other,1,completed,2013-08-27T21:32:00+00:00,2013-09-05T23:59:00+00:00,2013-08-27T21:14:59+00:00,2018-11-27T22:47:16.384707+00:00,218.45,568,171,0.0,100.0,28,500.0,6.2166061010848646,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2359028,0,7,23,entertainment-and-sports,10,completed,2013-08-27T23:18:00+00:00,2013-09-03T23:18:00+00:00,2013-08-27T23:05:52+00:00,2018-11-27T22:47:16.372696+00:00,168.0,48,22,0.0,100.0,4,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359035,0,7,24,advertising-and-marketing,7,completed,2013-08-28T23:34:00+00:00,2013-09-15T23:59:59+00:00,2013-08-27T23:50:07+00:00,2018-11-27T22:47:16.346731+00:00,432.43305555555554,85,23,0.0,100.0,6,450.0,6.111467339502679,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359052,0,12,41,other,1,completed,2013-08-29T15:03:00+00:00,2013-09-17T04:11:00+00:00,2013-08-28T08:35:11+00:00,2018-11-27T22:47:16.302962+00:00,445.1333333333333,40,13,0.0,100.0,20,300.0,5.707110264748875,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2359054,0,7,23,retail,11,completed,2013-09-09T11:33:00+00:00,2013-09-21T23:59:00+00:00,2013-08-28T11:25:45+00:00,2018-11-27T22:47:16.294625+00:00,300.43333333333334,287,60,0.0,100.0,21,225.0,5.420534999272286,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2359055,0,7,23,financial-services,3,completed,2013-08-28T12:56:00+00:00,2013-09-09T23:59:59+00:00,2013-08-28T12:38:22+00:00,2018-11-27T22:47:16.286173+00:00,299.06638888888887,287,76,0.0,100.0,23,400.0,5.993961427306569,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2359064,0,7,23,education-and-universities,14,completed,2013-08-28T18:43:00+00:00,2013-09-11T18:43:00+00:00,2013-08-28T18:24:05+00:00,2018-11-27T22:47:16.268481+00:00,336.0,42,17,0.0,100.0,4,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2359066,0,7,23,other,1,completed,2013-08-28T20:37:00+00:00,2013-10-09T20:37:00+00:00,2013-08-28T18:59:07+00:00,2018-11-27T22:47:16.251658+00:00,1008.0,298,76,0.0,100.0,19,300.0,5.707110264748875,0.0,0.0,1,0,0,1,0,Economy (Legacy),image,0,1
2359067,0,7,23,publishing-and-media,13,completed,2013-08-30T16:05:25+00:00,2013-09-13T16:05:25+00:00,2013-08-28T19:12:44+00:00,2018-11-27T22:47:16.242768+00:00,336.0,184,73,0.0,100.0,16,400.0,5.993961427306569,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2359068,0,7,23,consulting-and-professional-services,5,completed,2013-08-28T19:26:00+00:00,2013-09-18T23:59:00+00:00,2013-08-28T19:15:36+00:00,2018-11-27T22:47:16.234417+00:00,508.55,108,42,0.0,100.0,21,300.0,5.707110264748875,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359071,0,7,23,advertising-and-marketing,7,completed,2013-08-28T22:00:00+00:00,2013-09-12T23:59:59+00:00,2013-08-28T21:52:34+00:00,2018-11-27T22:47:16.225954+00:00,361.9997222222222,55,26,0.0,100.0,9,225.0,5.420534999272286,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2359074,0,7,23,entertainment-and-sports,10,completed,2013-08-28T23:54:00+00:00,2013-09-17T23:59:59+00:00,2013-08-28T22:36:13+00:00,2018-11-27T22:47:16.200262+00:00,480.0997222222222,137,17,0.0,100.0,7,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2359092,0,7,23,internet,4,completed,2013-08-29T08:22:00+00:00,2013-09-18T23:59:59+00:00,2013-08-29T06:43:09+00:00,2018-11-27T22:47:16.139132+00:00,495.63305555555553,91,25,0.0,100.0,13,400.0,5.993961427306569,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2359097,0,7,23,software-and-information-technology,6,completed,2013-08-29T10:23:00+00:00,2013-09-05T10:23:00+00:00,2013-08-29T10:15:29+00:00,2018-11-27T22:47:16.121341+00:00,168.0,67,17,0.0,100.0,4,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359102,0,12,41,advertising-and-marketing,7,completed,2013-08-29T15:30:00+00:00,2013-09-05T23:59:59+00:00,2013-08-29T13:26:45+00:00,2018-11-27T22:47:16.112449+00:00,176.49972222222223,25,9,3.8,100.0,9,300.0,5.707110264748875,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359120,0,7,23,retail,11,completed,2013-08-29T18:07:00+00:00,2013-09-12T18:07:00+00:00,2013-08-29T17:11:23+00:00,2018-11-27T22:47:16.045016+00:00,336.0,63,28,0.0,100.0,14,200.0,5.303304908059076,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2359128,0,12,41,publishing-and-media,13,completed,2013-09-03T18:27:00+00:00,2013-09-14T23:59:00+00:00,2013-08-29T19:28:36+00:00,2018-11-27T22:47:16.018163+00:00,269.53333333333336,53,14,0.0,100.0,23,300.0,5.707110264748875,0.0,0.0,1,1,0,0,0,Economy (Legacy),image,0,1
2359136,0,12,41,other,1,completed,2013-08-29T22:03:00+00:00,2013-09-12T23:59:00+00:00,2013-08-29T21:41:05+00:00,2018-11-27T22:47:15.982808+00:00,337.93333333333334,81,14,0.0,100.0,13,300.0,5.707110264748875,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359139,0,12,41,other,1,completed,2013-08-30T16:50:25+00:00,2013-09-06T16:50:25+00:00,2013-08-29T23:35:34+00:00,2018-11-27T22:47:15.963997+00:00,168.0,34,17,0.0,100.0,17,400.0,5.993961427306569,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359142,0,7,23,advertising-and-marketing,7,completed,2013-08-30T12:02:10+00:00,2013-09-12T23:59:59+00:00,2013-08-30T00:38:30+00:00,2018-11-27T22:47:15.955031+00:00,323.9636111111111,118,36,0.0,100.0,23,500.0,6.2166061010848646,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2359146,0,7,23,other,1,completed,2013-08-30T03:01:00+00:00,2013-10-12T15:32:35+00:00,2013-08-30T02:46:52+00:00,2018-11-27T22:47:15.945905+00:00,1044.526388888889,110,40,0.0,100.0,6,225.0,5.420534999272286,0.0,0.0,1,1,0,1,1,Standard (Legacy),image,0,1
2359149,0,7,23,food-and-beverage,12,completed,2013-08-31T02:10:00+00:00,2013-09-08T23:59:00+00:00,2013-08-30T03:55:42+00:00,2018-11-27T22:47:15.927853+00:00,213.81666666666666,95,29,0.0,100.0,9,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359153,0,7,23,retail,11,completed,2013-08-30T16:32:33+00:00,2013-09-12T16:32:33+00:00,2013-08-30T05:21:19+00:00,2018-11-27T22:47:15.909782+00:00,312.0,276,60,0.0,100.0,13,325.0,5.786897381366708,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
2359160,0,7,23,retail,11,completed,2013-08-30T09:30:00+00:00,2013-09-19T23:59:59+00:00,2013-08-30T08:59:58+00:00,2018-11-27T22:47:15.874392+00:00,494.4997222222222,88,17,0.0,100.0,10,375.0,5.929589143389895,0.0,0.0,0,1,0,1,1,Standard (Legacy),image,0,1
2359168,0,7,23,entertainment-and-sports,10,completed,2013-08-30T17:45:03+00:00,2013-09-27T23:59:59+00:00,2013-08-30T17:00:33+00:00,2018-11-27T22:47:15.847710+00:00,678.2488888888889,71,31,0.0,100.0,4,200.0,5.303304908059076,0.0,0.0,0,1,0,0,0,Economy (Legacy),image,0,1
