worker_id,worker_quality,quality_unknown,raw_worker_quality
2033582,0.0,1,-1.0
2033629,0.0,1,-1.0
2036193,0.0,1,-1.0
2036994,0.0,1,-1.0
2040196,0.0,1,-1.0
2040987,0.0,1,-1.0
2042434,0.0,1,-1.0
2042928,0.0,1,-1.0
2042945,0.0,1,-1.0
2043757,0.0,1,-1.0
2043980,0.0,1,-1.0
2046832,0.0,1,-1.0
2049907,0.0,1,-1.0
2051113,0.0,1,-1.0
2052321,0.0,1,-1.0
2052546,0.0,1,-1.0
2052880,0.0,1,-1.0
2053021,0.0,1,-1.0
2053247,0.0,1,-1.0
2054081,0.85,0,85.0
2054369,0.0,1,-1.0
2055731,0.74,0,74.0
2056485,0.0,1,-1.0
2057892,0.0,1,-1.0
2057937,0.0,1,-1.0
2058002,0.0,1,-1.0
2058396,0.0,1,-1.0
2058774,0.0,1,-1.0
2059264,0.0,1,-1.0
2059790,0.0,1,-1.0
2062199,0.0,1,-1.0
2062355,0.0,1,-1.0
2066525,0.0,1,-1.0
2066618,0.0,1,-1.0
2066701,0.0,1,-1.0
2066782,0.0,1,-1.0
2066836,0.0,1,-1.0
2067156,0.0,1,-1.0
2067173,0.0,1,-1.0
2067266,0.0,1,-1.0
2067455,0.0,1,-1.0
2067706,0.0,1,-1.0
2068262,0.0,1,-1.0
2068308,0.0,1,-1.0
2068786,0.0,1,-1.0
2068890,0.0,1,-1.0
2069096,0.0,1,-1.0
2069458,0.0,1,-1.0
2069626,0.0,1,-1.0
2069750,0.0,1,-1.0
2069993,0.0,1,-1.0
2070143,0.0,1,-1.0
2071179,0.0,1,-1.0
2072161,0.0,1,-1.0
2073350,0.0,1,-1.0
2074512,0.0,1,-1.0
2074724,0.0,1,-1.0
2075251,0.0,1,-1.0
2076391,0.0,1,-1.0
2077599,0.0,1,-1.0
2077778,0.0,1,-1.0
2077841,0.0,1,-1.0
2078125,0.0,1,-1.0
2078747,0.0,1,-1.0
2082227,0.0,1,-1.0
2082972,0.0,1,-1.0
2082988,0.0,1,-1.0
2083089,0.0,1,-1.0
2083112,0.84,0,84.0
2083153,0.0,1,-1.0
2083308,0.0,1,-1.0
2083376,0.0,1,-1.0
2084828,0.0,1,-1.0
2085141,0.0,1,-1.0
2085164,0.0,1,-1.0
2089145,0.0,1,-1.0
2089678,0.0,1,-1.0
2098889,0.0,1,-1.0
2100854,0.0,1,-1.0
2101040,0.0,1,-1.0
2101781,0.0,1,-1.0
2104148,0.0,1,-1.0
2105021,0.0,1,-1.0
2105588,0.0,1,-1.0
2105642,0.0,1,-1.0
2106242,0.0,1,-1.0
2106650,0.0,1,-1.0
2107141,0.0,1,-1.0
2109414,0.0,1,-1.0
2109489,0.8,0,80.0
2110433,0.0,1,-1.0
2111926,0.0,1,-1.0
2115715,0.0,1,-1.0
2117067,0.0,1,-1.0
2117123,0.0,1,-1.0
2117454,0.0,1,-1.0
2121322,0.0,1,-1.0
2122587,0.0,1,-1.0
2122822,0.0,1,-1.0
2123511,0.0,1,-1.0
2124021,0.85,0,85.0
2125027,0.0,1,-1.0
2125153,0.0,1,-1.0
2125581,0.0,1,-1.0
2126754,0.0,1,-1.0
2127272,0.0,1,-1.0
2128888,0.0,1,-1.0
2130511,0.0,1,-1.0
2130676,0.0,1,-1.0
2131245,0.0,1,-1.0
2131979,0.0,1,-1.0
2132036,0.96,0,96.0
2133115,0.0,1,-1.0
2134133,0.0,1,-1.0
2134498,0.0,1,-1.0
2135265,0.0,1,-1.0
2135423,0.0,1,-1.0
2136411,0.0,1,-1.0
2138769,0.0,1,-1.0
2139515,0.0,1,-1.0
2139722,0.0,1,-1.0
2140421,0.0,1,-1.0
2142860,0.0,1,-1.0
2146469,0.0,1,-1.0
2146746,0.0,1,-1.0
2146947,0.0,1,-1.0
2147057,0.0,1,-1.0
2147994,0.0,1,-1.0
2150604,0.0,1,-1.0
2152176,0.0,1,-1.0
2153584,0.0,1,-1.0
2154463,0.0,1,-1.0
2156247,0.0,1,-1.0
2157465,0.0,1,-1.0
2157749,0.0,1,-1.0
2159196,0.0,1,-1.0
2159315,0.0,1,-1.0
2159909,0.0,1,-1.0
2160233,0.0,1,-1.0
2162234,0.0,1,-1.0
2162646,0.0,1,-1.0
2162653,0.0,1,-1.0
2165891,0.0,1,-1.0
2166158,0.0,1,-1.0
2166828,0.0,1,-1.0
2166895,0.0,1,-1.0
2167443,0.0,1,-1.0
2167806,0.0,1,-1.0
2169689,0.0,1,-1.0
2170158,0.0,1,-1.0
2170768,0.0,1,-1.0
2171754,0.0,1,-1.0
2173268,0.86,0,86.0
2173512,0.0,1,-1.0
2177831,0.0,1,-1.0
2180085,0.0,1,-1.0
2180559,0.0,1,-1.0
2181383,0.0,1,-1.0
2182515,0.0,1,-1.0
2185111,0.0,1,-1.0
2185658,0.0,1,-1.0
2187029,0.0,1,-1.0
2187073,0.0,1,-1.0
2188499,0.0,1,-1.0
2192602,0.0,1,-1.0
2194670,0.0,1,-1.0
2196262,0.0,1,-1.0
2197694,0.0,1,-1.0
2199423,0.0,1,-1.0
2201882,0.82,0,82.0
2208278,0.0,1,-1.0
2208500,0.0,1,-1.0
2209173,0.0,1,-1.0
2209626,0.0,1,-1.0
2210517,0.0,1,-1.0
2211113,0.0,1,-1.0
2212493,0.0,1,-1.0
2213343,0.0,1,-1.0
2217549,0.0,1,-1.0
2218566,0.0,1,-1.0
2220560,0.0,1,-1.0
2221878,0.0,1,-1.0
2222591,0.0,1,-1.0
2223934,0.0,1,-1.0
2225119,0.0,1,-1.0
2225139,0.0,1,-1.0
2225515,0.0,1,-1.0
2225606,0.0,1,-1.0
2226268,0.0,1,-1.0
2227677,0.0,1,-1.0
2228151,0.0,1,-1.0
2228249,0.0,1,-1.0
2229186,0.0,1,-1.0
2230810,0.0,1,-1.0
2230979,0.0,1,-1.0
2232063,0.0,1,-1.0
2233346,0.0,1,-1.0
2233370,0.0,1,-1.0
2235047,0.0,1,-1.0
2238361,0.0,1,-1.0
2238407,0.0,1,-1.0
2238934,0.0,1,-1.0
2239819,0.0,1,-1.0
2243958,0.0,1,-1.0
2244529,0.0,1,-1.0
2245376,0.0,1,-1.0
2246326,0.0,1,-1.0
2248455,0.0,1,-1.0
2249424,1.0,0,100.0
2254918,0.0,1,-1.0
2257499,0.0,1,-1.0
2258329,0.0,1,-1.0
2261788,0.0,1,-1.0
2263613,0.0,1,-1.0
2266416,0.93,0,93.0
2269117,0.0,1,-1.0
2272951,0.0,1,-1.0
2273599,0.0,1,-1.0
2273843,0.0,1,-1.0
2274718,0.0,1,-1.0
2274992,0.0,1,-1.0
2275122,0.0,1,-1.0
2277821,0.0,1,-1.0
2278114,0.0,1,-1.0
2278775,0.0,1,-1.0
2281154,0.0,1,-1.0
2281163,0.0,1,-1.0
2281164,0.0,1,-1.0
2281173,0.0,1,-1.0
2281200,0.0,1,-1.0
2281210,0.0,1,-1.0
2281237,0.0,1,-1.0
2281239,0.0,1,-1.0
2281255,0.0,1,-1.0
2281268,0.0,1,-1.0
2281275,0.0,1,-1.0
2281288,0.0,1,-1.0
2281331,0.0,1,-1.0
2281389,0.0,1,-1.0
2281397,0.0,1,-1.0
2281444,0.0,1,-1.0
2281492,0.0,1,-1.0
2281493,0.0,1,-1.0
2281513,0.0,1,-1.0
2281534,0.0,1,-1.0
2281539,0.0,1,-1.0
2281566,0.0,1,-1.0
2281594,0.0,1,-1.0
2281623,0.0,1,-1.0
2281699,0.0,1,-1.0
2281706,0.0,1,-1.0
2281728,0.0,1,-1.0
2281751,0.0,1,-1.0
2281752,0.0,1,-1.0
2281761,0.0,1,-1.0
2281770,0.0,1,-1.0
2281819,0.0,1,-1.0
2281821,0.0,1,-1.0
2281831,0.0,1,-1.0
2281852,0.0,1,-1.0
2281877,0.0,1,-1.0
2281948,0.0,1,-1.0
2281952,0.0,1,-1.0
2281984,0.0,1,-1.0
2282024,0.0,1,-1.0
2282061,0.0,1,-1.0
2282082,0.0,1,-1.0
2282133,0.0,1,-1.0
2282135,0.0,1,-1.0
2282140,0.0,1,-1.0
2282165,0.0,1,-1.0
2282192,0.0,1,-1.0
2282213,0.0,1,-1.0
2282214,0.0,1,-1.0
2282258,0.83,0,83.0
2282292,0.0,1,-1.0
2282303,0.0,1,-1.0
2282309,0.0,1,-1.0
2282335,0.0,1,-1.0
2282363,0.0,1,-1.0
2282383,0.0,1,-1.0
2282451,0.0,1,-1.0
2282476,0.0,1,-1.0
2282487,0.83,0,83.0
2282574,0.0,1,-1.0
2282688,0.0,1,-1.0
2282706,0.0,1,-1.0
2282785,0.0,1,-1.0
2282821,0.0,1,-1.0
2282840,0.0,1,-1.0
2282851,0.0,1,-1.0
2282916,0.0,1,-1.0
2282936,0.0,1,-1.0
2282965,0.9,0,90.0
2283004,0.0,1,-1.0
2283020,0.0,1,-1.0
2283027,0.0,1,-1.0
2283069,0.0,1,-1.0
2283126,0.0,1,-1.0
2283177,0.0,1,-1.0
2283178,0.0,1,-1.0
2283183,0.0,1,-1.0
2283195,0.0,1,-1.0
2283252,0.0,1,-1.0
2283298,0.0,1,-1.0
2283312,0.0,1,-1.0
2283317,0.84,0,84.0
2283342,0.0,1,-1.0
2283360,0.0,1,-1.0
2283396,0.0,1,-1.0
2283403,0.0,1,-1.0
2283406,0.0,1,-1.0
2283410,0.0,1,-1.0
2283425,0.9,0,90.0
2283460,0.0,1,-1.0
2283502,0.0,1,-1.0
2283526,0.0,1,-1.0
2283550,0.0,1,-1.0
2283568,0.85,0,85.0
2283585,0.0,1,-1.0
2283614,0.0,1,-1.0
2283700,0.0,1,-1.0
2283752,0.0,1,-1.0
2283804,0.0,1,-1.0
2283819,0.0,1,-1.0
2283860,0.0,1,-1.0
2283876,0.0,1,-1.0
2283950,0.0,1,-1.0
2283982,0.0,1,-1.0
2284072,0.0,1,-1.0
2284089,0.0,1,-1.0
2284212,0.0,1,-1.0
2284239,0.0,1,-1.0
2284245,0.0,1,-1.0
2284279,0.0,1,-1.0
2284303,0.0,1,-1.0
2284311,0.0,1,-1.0
2284312,0.0,1,-1.0
2284317,0.0,1,-1.0
2284326,0.0,1,-1.0
2284424,0.0,1,-1.0
2284474,0.0,1,-1.0
2284505,0.0,1,-1.0
2284507,0.0,1,-1.0
2284513,0.0,1,-1.0
2284519,0.0,1,-1.0
2284557,0.0,1,-1.0
2284624,0.0,1,-1.0
2284661,0.0,1,-1.0
2284677,0.0,1,-1.0
2284684,0.0,1,-1.0
2284704,0.0,1,-1.0
2284785,0.0,1,-1.0
2284803,0.0,1,-1.0
2284875,0.0,1,-1.0
2284903,0.0,1,-1.0
2284938,0.0,1,-1.0
2284955,0.0,1,-1.0
2284995,0.0,1,-1.0
2285066,0.0,1,-1.0
2285069,0.0,1,-1.0
2285090,0.0,1,-1.0
2285110,0.0,1,-1.0
2285195,0.0,1,-1.0
2285211,0.83,0,83.0
2285221,0.0,1,-1.0
2285241,0.0,1,-1.0
2285265,0.0,1,-1.0
2285278,0.0,1,-1.0
2285290,0.0,1,-1.0
2285357,0.0,1,-1.0
2285377,0.0,1,-1.0
2285386,0.0,1,-1.0
2285389,0.86,0,86.0
2285423,0.0,1,-1.0
2285473,0.0,1,-1.0
2285505,0.0,1,-1.0
2285551,0.0,1,-1.0
2285623,0.0,1,-1.0
2285653,0.0,1,-1.0
2285673,0.0,1,-1.0
2285677,0.0,1,-1.0
2285687,0.0,1,-1.0
2285698,0.0,1,-1.0
2285706,0.0,1,-1.0
2285711,0.0,1,-1.0
2285713,0.0,1,-1.0
2285721,0.0,1,-1.0
2285762,0.0,1,-1.0
2285769,0.0,1,-1.0
2285811,0.0,1,-1.0
2285836,0.0,1,-1.0
2285932,0.0,1,-1.0
2286099,0.0,1,-1.0
2286112,0.0,1,-1.0
2286121,0.0,1,-1.0
2286162,0.0,1,-1.0
2286171,0.0,1,-1.0
2286249,0.0,1,-1.0
2286290,0.0,1,-1.0
2286393,0.79,0,79.0
2286444,0.0,1,-1.0
2286451,0.87,0,87.0
2286511,0.0,1,-1.0
2286578,0.0,1,-1.0
2286591,0.0,1,-1.0
2286592,0.0,1,-1.0
2286668,0.0,1,-1.0
2286671,0.0,1,-1.0
2286688,0.0,1,-1.0
2286690,0.0,1,-1.0
2286725,0.0,1,-1.0
2286798,0.0,1,-1.0
2286815,0.0,1,-1.0
2286818,0.0,1,-1.0
2286872,0.0,1,-1.0
2286975,0.0,1,-1.0
2287017,0.0,1,-1.0
2287040,0.0,1,-1.0
2287058,0.0,1,-1.0
2287130,0.0,1,-1.0
2287133,0.0,1,-1.0
2287184,0.0,1,-1.0
2287234,0.0,1,-1.0
2287280,0.0,1,-1.0
2287309,0.0,1,-1.0
2287327,0.0,1,-1.0
2287343,0.0,1,-1.0
2287346,0.0,1,-1.0
2287415,0.0,1,-1.0
2287446,0.84,0,84.0
2287494,0.79,0,79.0
2287501,0.0,1,-1.0
2287610,0.0,1,-1.0
2287748,0.0,1,-1.0
2287758,0.0,1,-1.0
2287841,0.0,1,-1.0
2287846,0.85,0,85.0
2287848,0.85,0,85.0
2287878,0.0,1,-1.0
2287880,0.0,1,-1.0
2287892,0.0,1,-1.0
2287899,0.0,1,-1.0
2287974,0.0,1,-1.0
2288057,0.78,0,78.0
2288082,0.0,1,-1.0
2288128,0.0,1,-1.0
2288179,0.95,0,95.0
2288277,0.0,1,-1.0
2288292,0.0,1,-1.0
2288300,0.0,1,-1.0
2288364,0.0,1,-1.0
2288375,0.0,1,-1.0
2288397,0.0,1,-1.0
2288409,0.0,1,-1.0
2288536,0.0,1,-1.0
2288543,0.0,1,-1.0
2288639,0.81,0,81.0
2288644,0.0,1,-1.0
2288662,0.0,1,-1.0
2288725,0.0,1,-1.0
2288726,0.0,1,-1.0
2288741,0.0,1,-1.0
2288750,0.0,1,-1.0
2288790,0.0,1,-1.0
2288819,0.0,1,-1.0
2288869,0.0,1,-1.0
2288884,0.91,0,91.0
2288904,0.0,1,-1.0
2288907,0.0,1,-1.0
2288931,0.86,0,86.0
2288933,0.0,1,-1.0
2288995,0.74,0,74.0
2289061,0.0,1,-1.0
2289062,0.0,1,-1.0
2289116,0.0,1,-1.0
2289174,0.0,1,-1.0
2289199,0.0,1,-1.0
2289204,0.0,1,-1.0
2289213,0.0,1,-1.0
2289240,0.0,1,-1.0
2289262,0.0,1,-1.0
2289281,0.0,1,-1.0
2289322,0.0,1,-1.0
2289338,0.0,1,-1.0
2289402,0.0,1,-1.0
2289410,0.95,0,95.0
2289517,0.85,0,85.0
2289530,0.0,1,-1.0
2289582,0.0,1,-1.0
2289593,0.0,1,-1.0
2289602,0.0,1,-1.0
2289651,0.0,1,-1.0
2289662,0.0,1,-1.0
2289705,0.0,1,-1.0
2289800,0.0,1,-1.0
2289806,0.0,1,-1.0
2289808,0.0,1,-1.0
2289836,0.0,1,-1.0
2289928,0.0,1,-1.0
2289951,0.89,0,89.0
2290134,0.0,1,-1.0
2290161,0.0,1,-1.0
2290162,0.0,1,-1.0
2290169,0.0,1,-1.0
2290224,0.0,1,-1.0
2290321,0.0,1,-1.0
2290365,0.0,1,-1.0
2290366,0.0,1,-1.0
2290373,0.0,1,-1.0
2290382,0.0,1,-1.0
2290404,0.0,1,-1.0
2290438,0.0,1,-1.0
2290440,0.0,1,-1.0
2290479,0.0,1,-1.0
2290481,0.0,1,-1.0
2290490,0.0,1,-1.0
2290520,0.0,1,-1.0
2290572,0.0,1,-1.0
2290577,0.0,1,-1.0
2290607,0.0,1,-1.0
2290627,0.0,1,-1.0
2290650,0.0,1,-1.0
2290658,0.0,1,-1.0
2290730,0.0,1,-1.0
2290825,0.0,1,-1.0
2290850,0.0,1,-1.0
2290858,0.0,1,-1.0
2290875,0.0,1,-1.0
2290922,0.0,1,-1.0
2290934,0.0,1,-1.0
2291011,0.0,1,-1.0
2291043,0.0,1,-1.0
2291158,0.0,1,-1.0
2291179,0.0,1,-1.0
2291205,0.0,1,-1.0
2291225,0.0,1,-1.0
2291240,0.0,1,-1.0
2291283,0.0,1,-1.0
2291291,0.0,1,-1.0
2291298,0.0,1,-1.0
2291318,0.0,1,-1.0
2291319,0.0,1,-1.0
2291330,0.0,1,-1.0
2291366,0.0,1,-1.0
2291367,0.0,1,-1.0
2291407,0.0,1,-1.0
2291410,0.0,1,-1.0
2291440,0.0,1,-1.0
2291446,0.0,1,-1.0
2291452,0.0,1,-1.0
2291470,0.0,1,-1.0
2291483,0.0,1,-1.0
2291484,0.0,1,-1.0
2291499,0.86,0,86.0
2291533,0.0,1,-1.0
2291612,0.0,1,-1.0
2291614,0.0,1,-1.0
2291623,0.0,1,-1.0
2291650,0.0,1,-1.0
2291685,0.0,1,-1.0
2291723,0.0,1,-1.0
2291725,0.0,1,-1.0
2291731,0.0,1,-1.0
2291732,0.0,1,-1.0
2291813,0.0,1,-1.0
2291848,0.0,1,-1.0
2291857,0.0,1,-1.0
2291885,0.0,1,-1.0
2291964,0.0,1,-1.0
2291972,0.0,1,-1.0
2291979,0.0,1,-1.0
2292018,0.0,1,-1.0
2292037,0.0,1,-1.0
2292047,0.0,1,-1.0
2292085,0.0,1,-1.0
2292097,0.0,1,-1.0
2292106,0.0,1,-1.0
2292133,0.0,1,-1.0
2292145,0.0,1,-1.0
2292189,0.0,1,-1.0
2292230,0.0,1,-1.0
2292241,0.0,1,-1.0
2292258,0.0,1,-1.0
2292269,0.0,1,-1.0
2292283,0.0,1,-1.0
2292424,0.0,1,-1.0
2292428,0.0,1,-1.0
2292442,0.0,1,-1.0
2292459,0.0,1,-1.0
2292478,0.0,1,-1.0
2292491,0.0,1,-1.0
2292537,0.0,1,-1.0
2292549,0.0,1,-1.0
2292551,0.0,1,-1.0
2292573,0.0,1,-1.0
2292591,0.0,1,-1.0
2292603,0.0,1,-1.0
2292614,0.0,1,-1.0
2292628,0.0,1,-1.0
2292656,0.0,1,-1.0
2292687,0.0,1,-1.0
2292700,0.0,1,-1.0
2292705,0.0,1,-1.0
2292714,0.0,1,-1.0
2292715,0.0,1,-1.0
2292743,0.0,1,-1.0
2292800,0.0,1,-1.0
2292810,0.0,1,-1.0
2292837,0.0,1,-1.0
2292841,0.0,1,-1.0
2292863,0.0,1,-1.0
2292869,0.0,1,-1.0
2292921,0.0,1,-1.0
2292924,0.8,0,80.0
2292925,0.0,1,-1.0
2292929,0.0,1,-1.0
2292941,0.0,1,-1.0
2292943,0.0,1,-1.0
2292949,0.0,1,-1.0
2292962,0.0,1,-1.0
2292970,0.0,1,-1.0
2292982,0.0,1,-1.0
2292983,0.0,1,-1.0
2293015,0.0,1,-1.0
2293041,0.0,1,-1.0
2293100,0.0,1,-1.0
2293108,0.0,1,-1.0
2293109,0.0,1,-1.0
2293128,0.0,1,-1.0
2293149,0.0,1,-1.0
2293189,0.0,1,-1.0
2293215,0.0,1,-1.0
2293220,0.0,1,-1.0
2293243,0.0,1,-1.0
2293283,0.0,1,-1.0
2293287,0.0,1,-1.0
2293312,0.0,1,-1.0
2293400,0.0,1,-1.0
2293409,0.0,1,-1.0
2293426,0.0,1,-1.0
2293448,0.0,1,-1.0
2293459,0.0,1,-1.0
2293475,0.0,1,-1.0
2293489,0.0,1,-1.0
2293498,0.0,1,-1.0
2293614,0.0,1,-1.0
2293664,0.0,1,-1.0
2293665,0.0,1,-1.0
2293701,0.0,1,-1.0
2293724,0.0,1,-1.0
2293765,0.0,1,-1.0
2293777,0.0,1,-1.0
2293791,0.0,1,-1.0
2293797,0.0,1,-1.0
2293824,0.0,1,-1.0
2293827,0.0,1,-1.0
2293841,0.0,1,-1.0
2293901,0.0,1,-1.0
2293958,0.0,1,-1.0
2293981,0.0,1,-1.0
2294020,0.0,1,-1.0
2294110,0.0,1,-1.0
2294132,0.0,1,-1.0
2294176,0.0,1,-1.0
2294193,0.0,1,-1.0
2294202,0.0,1,-1.0
2294213,0.0,1,-1.0
2294221,0.0,1,-1.0
2294222,0.0,1,-1.0
2294275,0.0,1,-1.0
2294287,0.0,1,-1.0
2294298,0.0,1,-1.0
2294307,0.0,1,-1.0
2294312,0.0,1,-1.0
2294320,0.0,1,-1.0
2294325,0.0,1,-1.0
2294327,0.83,0,83.0
2294331,0.0,1,-1.0
2294333,0.0,1,-1.0
2294351,0.0,1,-1.0
2294405,0.0,1,-1.0
2294408,0.0,1,-1.0
2294414,0.0,1,-1.0
2294432,0.0,1,-1.0
2294433,0.0,1,-1.0
2294436,0.0,1,-1.0
2294437,0.0,1,-1.0
2294459,0.0,1,-1.0
2294477,0.0,1,-1.0
2294480,0.0,1,-1.0
2294513,0.0,1,-1.0
2294562,0.0,1,-1.0
2294591,0.0,1,-1.0
2294658,0.83,0,83.0
2294678,0.0,1,-1.0
2294706,0.0,1,-1.0
2294784,0.0,1,-1.0
2294804,0.0,1,-1.0
2294835,0.0,1,-1.0
2294837,0.0,1,-1.0
2294890,0.0,1,-1.0
2294891,0.0,1,-1.0
2294910,0.0,1,-1.0
2294911,0.0,1,-1.0
2295013,0.0,1,-1.0
2295045,0.0,1,-1.0
2295129,0.0,1,-1.0
2295140,0.0,1,-1.0
2295145,0.0,1,-1.0
2295168,0.0,1,-1.0
2295210,0.0,1,-1.0
2295308,0.0,1,-1.0
2295310,0.0,1,-1.0
2295346,0.0,1,-1.0
2295349,0.0,1,-1.0
2295382,0.81,0,81.0
2295400,0.0,1,-1.0
2295410,0.0,1,-1.0
2295425,0.0,1,-1.0
2295441,0.0,1,-1.0
2295448,0.0,1,-1.0
2295491,0.0,1,-1.0
2295509,0.0,1,-1.0
2295531,0.0,1,-1.0
2295534,0.0,1,-1.0
2295535,0.0,1,-1.0
2295543,0.8,0,80.0
2295621,0.0,1,-1.0
2295655,0.0,1,-1.0
2295669,0.0,1,-1.0
2295706,0.0,1,-1.0
2295719,0.0,1,-1.0
2295728,0.0,1,-1.0
2295754,0.0,1,-1.0
2295763,0.0,1,-1.0
2295806,0.0,1,-1.0
2295900,0.0,1,-1.0
2295904,0.0,1,-1.0
2295930,0.0,1,-1.0
2295941,0.0,1,-1.0
2295945,0.0,1,-1.0
2295952,0.0,1,-1.0
2295965,0.0,1,-1.0
2296002,0.0,1,-1.0
2296021,0.0,1,-1.0
2296033,0.0,1,-1.0
2296046,0.0,1,-1.0
2296051,0.0,1,-1.0
2296113,0.0,1,-1.0
2296148,0.0,1,-1.0
2296174,0.0,1,-1.0
2296220,0.0,1,-1.0
2296339,0.0,1,-1.0
2296340,0.0,1,-1.0
2296372,0.82,0,82.0
2296379,0.0,1,-1.0
2296417,0.0,1,-1.0
2296425,0.0,1,-1.0
2296526,0.0,1,-1.0
2296533,0.0,1,-1.0
2296567,0.0,1,-1.0
2296572,0.0,1,-1.0
2296578,0.0,1,-1.0
2296708,0.0,1,-1.0
2296744,0.0,1,-1.0
2296776,0.0,1,-1.0
2296782,0.0,1,-1.0
2296871,0.0,1,-1.0
2296968,0.0,1,-1.0
2296976,0.0,1,-1.0
2297068,0.0,1,-1.0
2297089,0.0,1,-1.0
2297112,0.0,1,-1.0
2297116,0.0,1,-1.0
2297148,0.0,1,-1.0
2297280,0.0,1,-1.0
2297297,0.0,1,-1.0
2297307,0.0,1,-1.0
2297311,0.85,0,85.0
2297316,0.0,1,-1.0
2297342,0.0,1,-1.0
2297353,0.0,1,-1.0
2297358,0.0,1,-1.0
2297370,0.0,1,-1.0
2297411,0.0,1,-1.0
2297439,0.0,1,-1.0
2297456,0.0,1,-1.0
2297482,0.0,1,-1.0
2297490,0.0,1,-1.0
2297532,0.0,1,-1.0
2297539,0.0,1,-1.0
2297568,0.0,1,-1.0
2297590,0.0,1,-1.0
2297592,0.0,1,-1.0
2297625,0.0,1,-1.0
2297638,0.0,1,-1.0
2297641,0.0,1,-1.0
2297645,0.0,1,-1.0
2297653,0.0,1,-1.0
2297659,0.0,1,-1.0
2297660,0.0,1,-1.0
2297669,0.0,1,-1.0
2297680,0.0,1,-1.0
2297681,0.0,1,-1.0
2297686,0.0,1,-1.0
2297719,0.85,0,85.0
2297730,0.0,1,-1.0
2297788,0.0,1,-1.0
2297808,0.0,1,-1.0
2297810,0.0,1,-1.0
2297845,0.0,1,-1.0
2297849,0.0,1,-1.0
2297870,0.0,1,-1.0
2297973,0.0,1,-1.0
2297996,0.0,1,-1.0
2298009,0.0,1,-1.0
2298142,0.0,1,-1.0
2298145,0.0,1,-1.0
2298177,0.0,1,-1.0
2298181,0.0,1,-1.0
2298204,0.0,1,-1.0
2298211,0.0,1,-1.0
2298246,0.0,1,-1.0
2298292,0.0,1,-1.0
2298309,0.0,1,-1.0
2298312,0.0,1,-1.0
2298319,0.82,0,82.0
2298349,0.0,1,-1.0
2298355,0.0,1,-1.0
2298357,0.0,1,-1.0
2298457,0.0,1,-1.0
2298480,0.0,1,-1.0
2298495,0.0,1,-1.0
2298497,0.0,1,-1.0
2298504,0.0,1,-1.0
2298524,0.0,1,-1.0
2298571,0.0,1,-1.0
2298649,0.0,1,-1.0
2298652,0.0,1,-1.0
2298666,0.0,1,-1.0
2298671,0.0,1,-1.0
2298680,0.0,1,-1.0
2298695,0.88,0,88.0
2298704,0.0,1,-1.0
2298739,0.79,0,79.0
2298820,0.0,1,-1.0
2298822,0.0,1,-1.0
2298824,0.0,1,-1.0
2298838,0.0,1,-1.0
2298848,0.0,1,-1.0
2298852,0.0,1,-1.0
2298868,0.0,1,-1.0
2298874,0.74,0,74.0
2298888,0.0,1,-1.0
2298919,0.0,1,-1.0
2298936,0.0,1,-1.0
2298982,0.0,1,-1.0
2299062,0.0,1,-1.0
2299072,0.0,1,-1.0
2299150,0.0,1,-1.0
2299158,0.0,1,-1.0
2299222,0.0,1,-1.0
2299238,0.0,1,-1.0
2299240,0.0,1,-1.0
2299244,0.0,1,-1.0
2299258,0.0,1,-1.0
2299333,0.0,1,-1.0
2299366,0.0,1,-1.0
2299377,0.0,1,-1.0
2299413,0.0,1,-1.0
2299454,0.0,1,-1.0
2299456,0.82,0,82.0
2299584,0.0,1,-1.0
2299593,0.0,1,-1.0
2299632,0.0,1,-1.0
2299651,0.0,1,-1.0
2299774,0.89,0,89.0
2299814,0.0,1,-1.0
2299820,0.84,0,84.0
2299852,0.0,1,-1.0
2299928,0.0,1,-1.0
2299970,0.0,1,-1.0
2299990,0.0,1,-1.0
2300054,0.82,0,82.0
2300094,0.0,1,-1.0
2300106,0.0,1,-1.0
2300124,0.0,1,-1.0
2300135,0.97,0,97.0
2300151,0.0,1,-1.0
2300163,0.0,1,-1.0
2300211,0.88,0,88.0
2300266,0.0,1,-1.0
2300267,0.0,1,-1.0
2300288,0.0,1,-1.0
2300289,0.0,1,-1.0
2300303,0.0,1,-1.0
2300315,0.0,1,-1.0
2300335,0.0,1,-1.0
2300429,0.0,1,-1.0
2300465,0.0,1,-1.0
2300497,0.0,1,-1.0
2300537,0.0,1,-1.0
2300552,0.0,1,-1.0
2300582,0.0,1,-1.0
2300597,0.86,0,86.0
2300621,0.0,1,-1.0
2300651,0.0,1,-1.0
2300670,0.0,1,-1.0
2300710,0.0,1,-1.0
2300726,0.0,1,-1.0
2300866,0.0,1,-1.0
2300946,0.0,1,-1.0
2300953,0.0,1,-1.0
2300954,0.0,1,-1.0
2300976,0.0,1,-1.0
2300997,0.0,1,-1.0
2301006,0.0,1,-1.0
2301015,0.84,0,84.0
2301021,0.0,1,-1.0
2301036,0.0,1,-1.0
2301041,0.0,1,-1.0
2301063,0.0,1,-1.0
2301066,0.0,1,-1.0
2301100,0.0,1,-1.0
2301145,0.0,1,-1.0
2301192,0.0,1,-1.0
2301258,0.0,1,-1.0
2301304,0.0,1,-1.0
2301330,0.0,1,-1.0
2301331,0.0,1,-1.0
2301337,0.0,1,-1.0
2301347,0.0,1,-1.0
2301358,0.0,1,-1.0
2301380,0.0,1,-1.0
